district,size_sqm,rooms,year_built,floor,balcony,rooftop_terrace,elevator,energy_class,distance_to_U_Sbahn_m,monthly_rent_eur
Tiergarten,87.7,2.0,2001.0,4.0,1.0,0.0,1.0,6.0,841.0,1883.0
Westend,49.8,1.0,1955.0,3.0,,,1.0,5.0,339.0,657.0
Wedding,,1.0,1894.0,4.0,1.0,0.0,0.0,5.0,389.0,884.0
Friedrichshain,46.7,1.0,1955.0,1.0,1.0,0.0,,6.0,253.0,702.0
Friedrichshain,39.4,,1894.0,5.0,1.0,0.0,0.0,5.0,49.0,708.0
Lichtenberg,74.3,2.0,1955.0,2.0,1.0,0.0,1.0,5.0,306.0,850.0
Wedding,70.0,1.0,2001.0,1.0,0.0,1.0,1.0,4.0,285.0,960.0
Schöneberg,85.6,2.0,2018.0,5.0,1.0,0.0,1.0,6.0,228.0,1618.0
Wedding,80.9,2.0,1955.0,0.0,0.0,0.0,0.0,2.0,249.0,1156.0
Friedrichshain,71.6,2.0,2018.0,2.0,0.0,0.0,1.0,8.0,414.0,1218.0
Prenzlauer Berg,81.2,2.0,2018.0,5.0,1.0,0.0,1.0,3.0,390.0,1849.0
Wedding,63.9,2.0,1894.0,4.0,1.0,0.0,0.0,5.0,255.0,764.0
Mitte,76.7,2.0,1894.0,1.0,1.0,0.0,1.0,4.0,771.0,1493.0
Wedding,48.6,1.0,2001.0,1.0,1.0,0.0,1.0,4.0,40.0,722.0
Schöneberg,75.4,2.0,2001.0,0.0,0.0,0.0,1.0,5.0,171.0,1247.0
Wedding,84.9,2.0,1955.0,0.0,1.0,0.0,0.0,6.0,541.0,979.0
Prenzlauer Berg,49.7,1.0,2001.0,5.0,1.0,0.0,1.0,4.0,58.0,917.0
Charlottenburg,66.4,,2001.0,5.0,0.0,0.0,1.0,4.0,39.0,1199.0
Mitte,50.7,1.0,2001.0,3.0,0.0,1.0,1.0,3.0,169.0,1104.0
Mitte,52.7,1.0,2001.0,3.0,0.0,0.0,1.0,5.0,288.0,1094.0
Wedding,41.4,1.0,1894.0,1.0,1.0,0.0,1.0,8.0,,470.0
Friedrichshain,107.8,3.0,1894.0,1.0,0.0,0.0,0.0,5.0,349.0,2216.0
Friedrichshain,99.6,3.0,1894.0,0.0,1.0,0.0,0.0,7.0,43.0,1573.0
Friedrichshain,80.6,2.0,2018.0,4.0,1.0,0.0,1.0,5.0,155.0,1753.0
Friedrichshain,143.1,4.0,2018.0,0.0,0.0,0.0,1.0,5.0,482.0,3078.0
Wedding,60.3,1.0,2001.0,0.0,0.0,,,7.0,412.0,743.0
Prenzlauer Berg,150.0,3.0,1894.0,4.0,1.0,0.0,1.0,1.0,182.0,3296.0
Lichtenberg,59.3,1.0,1955.0,,1.0,0.0,0.0,7.0,331.0,638.0
Friedrichshain,72.0,2.0,1894.0,2.0,1.0,0.0,1.0,5.0,283.0,1320.0
Westend,55.4,1.0,1955.0,1.0,0.0,0.0,1.0,5.0,290.0,777.0
Prenzlauer Berg,75.4,2.0,1894.0,0.0,0.0,0.0,1.0,7.0,370.0,1041.0
Prenzlauer Berg,90.8,3.0,2001.0,3.0,1.0,0.0,1.0,5.0,875.0,1549.0
Lichtenberg,62.1,1.0,1894.0,2.0,1.0,0.0,0.0,8.0,888.0,706.0
Lichtenberg,132.3,3.0,2001.0,3.0,0.0,0.0,1.0,8.0,,1583.0
Lichtenberg,71.5,1.0,2018.0,1.0,0.0,0.0,1.0,4.0,244.0,1102.0
Mitte,72.4,2.0,2001.0,1.0,1.0,1.0,1.0,5.0,104.0,1496.0
Mitte,45.2,1.0,1894.0,0.0,1.0,0.0,1.0,7.0,393.0,752.0
Westend,76.8,2.0,2018.0,2.0,0.0,,1.0,4.0,255.0,1416.0
Charlottenburg,61.6,2.0,2001.0,1.0,1.0,0.0,0.0,6.0,610.0,1072.0
Wedding,51.0,1.0,1955.0,1.0,1.0,0.0,0.0,3.0,299.0,630.0
Schöneberg,47.6,1.0,2001.0,3.0,1.0,0.0,1.0,4.0,794.0,793.0
Schöneberg,150.0,4.0,2018.0,3.0,1.0,0.0,1.0,5.0,912.0,3107.0
Wedding,58.5,2.0,1955.0,1.0,0.0,0.0,0.0,6.0,774.0,615.0
Wedding,36.3,1.0,1955.0,4.0,1.0,0.0,0.0,6.0,27.0,424.0
Tiergarten,49.2,1.0,1955.0,2.0,1.0,0.0,0.0,6.0,367.0,966.0
Tiergarten,63.7,2.0,1894.0,2.0,,0.0,0.0,4.0,226.0,1439.0
Westend,80.9,2.0,2001.0,3.0,0.0,0.0,1.0,5.0,255.0,1141.0
Prenzlauer Berg,81.2,3.0,1894.0,0.0,1.0,0.0,0.0,4.0,541.0,1307.0
Mitte,85.2,2.0,1955.0,2.0,1.0,0.0,0.0,4.0,239.0,1662.0
Prenzlauer Berg,50.2,1.0,1955.0,3.0,1.0,0.0,0.0,5.0,314.0,694.0
Wedding,74.5,2.0,1894.0,0.0,1.0,0.0,0.0,6.0,327.0,913.0
Wedding,45.8,1.0,1955.0,3.0,0.0,0.0,0.0,4.0,40.0,572.0
Schöneberg,50.7,1.0,2001.0,0.0,0.0,0.0,0.0,2.0,211.0,916.0
Prenzlauer Berg,45.0,1.0,1894.0,3.0,0.0,0.0,0.0,6.0,639.0,712.0
Charlottenburg,40.4,2.0,1894.0,0.0,1.0,0.0,0.0,1.0,33.0,737.0
Schöneberg,99.5,3.0,2018.0,1.0,1.0,0.0,1.0,8.0,448.0,1580.0
Charlottenburg,85.6,2.0,2018.0,2.0,0.0,0.0,1.0,5.0,141.0,1743.0
Schöneberg,96.1,2.0,1955.0,3.0,1.0,0.0,1.0,1.0,222.0,1734.0
Westend,66.0,1.0,1955.0,4.0,0.0,0.0,0.0,7.0,511.0,714.0
Tiergarten,88.7,3.0,1894.0,2.0,1.0,0.0,0.0,6.0,112.0,1638.0
Tiergarten,32.1,1.0,1894.0,0.0,1.0,0.0,1.0,7.0,238.0,631.0
Mitte,91.8,3.0,1955.0,2.0,1.0,0.0,0.0,5.0,60.0,1370.0
Lichtenberg,69.8,2.0,2018.0,5.0,1.0,0.0,1.0,5.0,405.0,1138.0
Westend,83.5,2.0,2001.0,0.0,1.0,0.0,1.0,6.0,156.0,1240.0
Friedrichshain,75.7,2.0,1955.0,4.0,,0.0,0.0,,78.0,1180.0
Lichtenberg,43.8,1.0,2018.0,2.0,1.0,0.0,1.0,5.0,299.0,606.0
Prenzlauer Berg,35.7,1.0,1955.0,0.0,1.0,0.0,1.0,4.0,57.0,543.0
Prenzlauer Berg,48.9,1.0,1894.0,4.0,0.0,0.0,1.0,5.0,217.0,716.0
Lichtenberg,81.5,3.0,1955.0,0.0,1.0,0.0,1.0,3.0,144.0,1073.0
Tiergarten,85.7,2.0,1894.0,2.0,0.0,0.0,0.0,7.0,351.0,1472.0
Mitte,37.6,1.0,2018.0,1.0,1.0,0.0,1.0,5.0,357.0,827.0
Schöneberg,43.9,1.0,1955.0,3.0,1.0,0.0,0.0,8.0,167.0,560.0
Mitte,48.7,,2001.0,0.0,1.0,0.0,1.0,4.0,781.0,1063.0
Westend,56.3,1.0,1955.0,0.0,0.0,0.0,1.0,5.0,618.0,730.0
Mitte,37.7,1.0,2018.0,3.0,1.0,,1.0,4.0,126.0,912.0
Friedrichshain,36.8,1.0,2001.0,6.0,0.0,0.0,1.0,6.0,1249.0,730.0
Mitte,46.8,1.0,1955.0,0.0,1.0,0.0,0.0,7.0,494.0,708.0
Prenzlauer Berg,67.3,2.0,,2.0,0.0,0.0,1.0,5.0,380.0,1124.0
Friedrichshain,40.5,1.0,2018.0,5.0,0.0,0.0,1.0,5.0,399.0,805.0
Friedrichshain,62.1,2.0,1955.0,1.0,0.0,0.0,0.0,6.0,96.0,872.0
Lichtenberg,99.3,3.0,1894.0,2.0,1.0,0.0,,4.0,688.0,1471.0
Charlottenburg,38.6,1.0,2018.0,5.0,0.0,0.0,1.0,6.0,41.0,745.0
Charlottenburg,59.8,1.0,1894.0,4.0,1.0,0.0,0.0,6.0,397.0,1022.0
Tiergarten,97.9,2.0,1894.0,1.0,0.0,0.0,1.0,4.0,623.0,2021.0
Charlottenburg,55.0,1.0,1955.0,4.0,1.0,0.0,0.0,6.0,135.0,904.0
Mitte,51.7,1.0,1955.0,4.0,1.0,0.0,0.0,6.0,519.0,794.0
Westend,103.5,2.0,1955.0,3.0,1.0,0.0,0.0,3.0,322.0,1377.0
Mitte,57.5,1.0,1894.0,2.0,0.0,0.0,0.0,5.0,543.0,970.0
Lichtenberg,101.1,2.0,1894.0,5.0,1.0,0.0,1.0,5.0,604.0,1463.0
Lichtenberg,77.2,1.0,1894.0,5.0,1.0,0.0,0.0,7.0,829.0,822.0
Friedrichshain,56.7,1.0,1894.0,5.0,1.0,0.0,1.0,6.0,709.0,955.0
Friedrichshain,78.7,2.0,2018.0,4.0,0.0,,1.0,5.0,48.0,1992.0
Friedrichshain,73.9,2.0,,2.0,1.0,0.0,0.0,5.0,128.0,1291.0
Westend,97.8,2.0,1955.0,0.0,0.0,0.0,0.0,1.0,428.0,1377.0
Friedrichshain,52.2,1.0,1955.0,0.0,1.0,0.0,0.0,1.0,609.0,937.0
Lichtenberg,66.1,2.0,2001.0,6.0,0.0,0.0,0.0,4.0,112.0,791.0
Wedding,,2.0,1894.0,2.0,0.0,0.0,0.0,3.0,487.0,902.0
Wedding,86.1,2.0,1894.0,0.0,0.0,0.0,0.0,3.0,744.0,1280.0
Schöneberg,43.1,1.0,,1.0,0.0,1.0,1.0,6.0,593.0,806.0
Lichtenberg,97.6,3.0,1955.0,0.0,1.0,0.0,1.0,6.0,482.0,952.0
Tiergarten,78.3,2.0,2001.0,3.0,1.0,0.0,0.0,2.0,283.0,1773.0
Prenzlauer Berg,38.4,1.0,2018.0,4.0,0.0,0.0,1.0,6.0,273.0,682.0
Charlottenburg,105.4,3.0,2001.0,2.0,1.0,0.0,1.0,3.0,1116.0,2561.0
Lichtenberg,150.0,4.0,1894.0,4.0,1.0,0.0,1.0,5.0,195.0,2069.0
Schöneberg,97.0,3.0,1894.0,2.0,0.0,0.0,0.0,8.0,128.0,1305.0
Wedding,,3.0,1894.0,5.0,1.0,0.0,0.0,5.0,78.0,1410.0
Friedrichshain,67.3,1.0,2001.0,5.0,1.0,0.0,0.0,2.0,461.0,1260.0
Lichtenberg,33.4,1.0,2018.0,,0.0,0.0,0.0,5.0,416.0,471.0
Prenzlauer Berg,31.1,1.0,2018.0,1.0,1.0,0.0,1.0,6.0,304.0,573.0
Prenzlauer Berg,72.0,2.0,1894.0,4.0,1.0,0.0,0.0,4.0,416.0,1222.0
Lichtenberg,51.3,1.0,2001.0,3.0,1.0,0.0,0.0,8.0,,573.0
Prenzlauer Berg,45.1,1.0,1955.0,4.0,1.0,1.0,0.0,5.0,252.0,680.0
Prenzlauer Berg,63.4,2.0,2001.0,,0.0,0.0,1.0,1.0,438.0,1205.0
Schöneberg,83.1,2.0,1955.0,0.0,0.0,0.0,0.0,,234.0,1261.0
Friedrichshain,36.4,1.0,1894.0,4.0,1.0,0.0,1.0,6.0,448.0,608.0
Charlottenburg,54.3,2.0,1894.0,4.0,1.0,0.0,1.0,5.0,747.0,930.0
Mitte,118.9,2.0,2018.0,4.0,1.0,0.0,0.0,8.0,581.0,2137.0
Friedrichshain,42.3,1.0,1955.0,2.0,1.0,0.0,1.0,7.0,929.0,677.0
Lichtenberg,92.0,3.0,1955.0,0.0,0.0,0.0,0.0,3.0,196.0,1045.0
Schöneberg,53.5,1.0,1955.0,4.0,1.0,0.0,1.0,2.0,160.0,948.0
Charlottenburg,80.9,2.0,1955.0,3.0,1.0,0.0,0.0,5.0,409.0,1194.0
Prenzlauer Berg,100.8,2.0,2018.0,4.0,0.0,0.0,1.0,6.0,202.0,1785.0
Prenzlauer Berg,87.4,2.0,1894.0,1.0,0.0,0.0,0.0,6.0,463.0,1490.0
Westend,93.5,,1894.0,4.0,1.0,0.0,0.0,4.0,350.0,1309.0
Lichtenberg,41.0,1.0,2001.0,5.0,1.0,0.0,,8.0,130.0,508.0
Lichtenberg,101.5,3.0,1955.0,5.0,1.0,0.0,0.0,4.0,423.0,1299.0
Prenzlauer Berg,46.2,1.0,1894.0,3.0,1.0,0.0,0.0,7.0,139.0,709.0
Charlottenburg,72.1,2.0,,4.0,1.0,0.0,,7.0,784.0,1109.0
Prenzlauer Berg,72.1,,1894.0,2.0,0.0,0.0,0.0,3.0,256.0,1462.0
Schöneberg,78.9,2.0,1894.0,4.0,0.0,0.0,0.0,4.0,158.0,1263.0
Prenzlauer Berg,74.4,2.0,1894.0,4.0,1.0,0.0,0.0,4.0,359.0,1305.0
Westend,46.4,2.0,1894.0,4.0,1.0,1.0,0.0,8.0,388.0,604.0
Schöneberg,37.9,1.0,2001.0,5.0,1.0,0.0,1.0,5.0,191.0,652.0
Charlottenburg,92.1,2.0,2018.0,0.0,1.0,0.0,1.0,7.0,183.0,1802.0
Charlottenburg,70.0,1.0,2018.0,5.0,1.0,0.0,1.0,5.0,56.0,1379.0
Charlottenburg,102.9,3.0,1955.0,4.0,1.0,0.0,0.0,,560.0,1365.0
Friedrichshain,63.8,2.0,1894.0,3.0,0.0,0.0,0.0,7.0,769.0,1050.0
Friedrichshain,37.1,1.0,2018.0,3.0,0.0,0.0,1.0,5.0,621.0,711.0
Wedding,95.7,3.0,2001.0,5.0,0.0,0.0,1.0,6.0,154.0,1333.0
Prenzlauer Berg,56.0,2.0,1955.0,2.0,1.0,0.0,1.0,5.0,415.0,852.0
Mitte,74.5,1.0,1894.0,2.0,1.0,0.0,0.0,3.0,363.0,1580.0
Schöneberg,50.2,1.0,1955.0,4.0,1.0,0.0,0.0,2.0,74.0,762.0
Wedding,125.5,3.0,1955.0,4.0,1.0,0.0,0.0,4.0,189.0,1520.0
Mitte,45.8,1.0,1955.0,1.0,1.0,0.0,1.0,6.0,394.0,715.0
Wedding,56.8,,1894.0,4.0,0.0,0.0,1.0,5.0,33.0,676.0
Lichtenberg,67.9,2.0,2018.0,2.0,0.0,0.0,1.0,5.0,111.0,1057.0
Schöneberg,,1.0,,0.0,1.0,0.0,0.0,3.0,514.0,583.0
Westend,74.2,2.0,1955.0,5.0,,0.0,0.0,6.0,149.0,985.0
Tiergarten,123.9,3.0,1894.0,1.0,1.0,0.0,1.0,7.0,75.0,2471.0
Lichtenberg,53.4,1.0,2001.0,1.0,1.0,0.0,1.0,6.0,599.0,684.0
Prenzlauer Berg,76.1,2.0,2001.0,1.0,1.0,0.0,1.0,8.0,149.0,1197.0
Lichtenberg,21.6,1.0,1894.0,2.0,1.0,0.0,0.0,1.0,517.0,331.0
Schöneberg,64.0,1.0,1955.0,0.0,1.0,0.0,0.0,1.0,915.0,1050.0
Tiergarten,57.3,2.0,2001.0,1.0,0.0,0.0,1.0,5.0,108.0,1263.0
Tiergarten,,1.0,2001.0,2.0,1.0,0.0,1.0,4.0,264.0,1152.0
Wedding,100.2,3.0,1894.0,1.0,1.0,1.0,0.0,6.0,366.0,1282.0
Schöneberg,57.0,2.0,2018.0,1.0,1.0,0.0,1.0,7.0,591.0,990.0
Tiergarten,60.5,1.0,1955.0,5.0,0.0,0.0,1.0,3.0,189.0,1018.0
Wedding,55.9,2.0,1894.0,3.0,1.0,0.0,0.0,8.0,13.0,562.0
Lichtenberg,30.2,1.0,1894.0,0.0,1.0,0.0,0.0,1.0,108.0,471.0
Prenzlauer Berg,41.3,1.0,1894.0,0.0,1.0,0.0,0.0,6.0,,632.0
Prenzlauer Berg,95.5,2.0,1894.0,4.0,1.0,1.0,0.0,5.0,516.0,1589.0
Tiergarten,27.9,1.0,1955.0,1.0,1.0,0.0,0.0,6.0,266.0,496.0
Wedding,47.8,1.0,2001.0,1.0,,1.0,1.0,3.0,492.0,772.0
Charlottenburg,55.4,2.0,1894.0,3.0,1.0,0.0,1.0,8.0,216.0,781.0
Lichtenberg,130.6,3.0,2018.0,5.0,0.0,0.0,1.0,8.0,340.0,1443.0
Charlottenburg,88.4,2.0,1894.0,,1.0,0.0,1.0,5.0,544.0,1346.0
Schöneberg,52.0,1.0,1955.0,4.0,1.0,0.0,1.0,5.0,648.0,798.0
Charlottenburg,109.5,3.0,2018.0,2.0,1.0,0.0,1.0,,1053.0,2040.0
Friedrichshain,48.3,1.0,2001.0,0.0,1.0,0.0,1.0,6.0,376.0,964.0
Wedding,97.3,3.0,2001.0,5.0,1.0,0.0,1.0,5.0,43.0,1355.0
Prenzlauer Berg,37.7,1.0,2001.0,6.0,1.0,0.0,1.0,6.0,425.0,655.0
Schöneberg,99.9,2.0,1894.0,5.0,1.0,0.0,1.0,,39.0,1460.0
Lichtenberg,55.3,2.0,1894.0,0.0,0.0,0.0,0.0,6.0,463.0,646.0
Lichtenberg,43.1,2.0,1955.0,3.0,1.0,,0.0,4.0,331.0,517.0
Lichtenberg,59.6,2.0,1894.0,3.0,0.0,1.0,0.0,8.0,624.0,656.0
Friedrichshain,72.6,2.0,1955.0,0.0,0.0,0.0,0.0,4.0,214.0,1102.0
Schöneberg,53.3,1.0,1894.0,5.0,1.0,0.0,0.0,4.0,343.0,932.0
Lichtenberg,81.1,3.0,2018.0,0.0,1.0,0.0,1.0,8.0,431.0,1169.0
Charlottenburg,51.5,1.0,2018.0,1.0,1.0,0.0,1.0,4.0,18.0,1214.0
Friedrichshain,83.3,3.0,2001.0,6.0,0.0,0.0,1.0,3.0,416.0,1653.0
Wedding,77.6,2.0,2001.0,3.0,1.0,0.0,1.0,6.0,159.0,1010.0
Prenzlauer Berg,63.4,2.0,1894.0,4.0,1.0,0.0,1.0,7.0,385.0,938.0
Schöneberg,54.5,2.0,1894.0,2.0,1.0,0.0,0.0,2.0,30.0,970.0
Lichtenberg,69.1,2.0,2001.0,5.0,0.0,0.0,1.0,5.0,479.0,905.0
Westend,81.0,2.0,2001.0,0.0,1.0,0.0,1.0,2.0,450.0,1319.0
Prenzlauer Berg,148.3,3.0,1955.0,4.0,1.0,0.0,1.0,5.0,605.0,2034.0
Charlottenburg,94.6,3.0,1955.0,0.0,1.0,0.0,1.0,5.0,56.0,1493.0
Prenzlauer Berg,96.0,3.0,1955.0,1.0,1.0,0.0,0.0,3.0,1033.0,1218.0
Friedrichshain,150.0,4.0,1894.0,3.0,0.0,0.0,,8.0,89.0,2241.0
Wedding,79.9,3.0,1894.0,2.0,0.0,0.0,1.0,6.0,341.0,942.0
Wedding,78.9,2.0,1955.0,0.0,1.0,0.0,0.0,7.0,226.0,910.0
Charlottenburg,86.1,2.0,2001.0,5.0,1.0,0.0,1.0,7.0,272.0,1547.0
Charlottenburg,43.4,1.0,2018.0,2.0,0.0,0.0,1.0,8.0,934.0,781.0
Lichtenberg,54.4,2.0,1955.0,5.0,1.0,0.0,0.0,6.0,104.0,578.0
Tiergarten,53.1,,,0.0,1.0,0.0,1.0,4.0,837.0,1145.0
Schöneberg,84.2,2.0,2001.0,1.0,1.0,0.0,1.0,7.0,529.0,1231.0
Prenzlauer Berg,60.6,2.0,,1.0,1.0,0.0,1.0,5.0,296.0,1045.0
Wedding,68.7,2.0,2001.0,4.0,0.0,0.0,1.0,4.0,294.0,888.0
Friedrichshain,100.4,3.0,1955.0,2.0,0.0,0.0,0.0,5.0,452.0,1749.0
Westend,91.8,3.0,1955.0,0.0,1.0,0.0,1.0,4.0,212.0,1236.0
Charlottenburg,60.9,2.0,1894.0,3.0,0.0,0.0,1.0,5.0,248.0,1065.0
Westend,49.7,2.0,2018.0,6.0,1.0,0.0,1.0,7.0,340.0,673.0
Tiergarten,102.4,2.0,2018.0,0.0,0.0,0.0,1.0,5.0,773.0,2269.0
Prenzlauer Berg,88.6,2.0,1894.0,1.0,1.0,0.0,0.0,4.0,269.0,1340.0
Schöneberg,34.2,1.0,1894.0,2.0,1.0,0.0,,3.0,48.0,635.0
Mitte,57.3,,1894.0,4.0,1.0,0.0,0.0,7.0,351.0,935.0
Friedrichshain,69.4,2.0,2001.0,0.0,1.0,0.0,0.0,5.0,282.0,1379.0
Friedrichshain,88.8,,1955.0,1.0,1.0,0.0,0.0,5.0,172.0,1459.0
Charlottenburg,93.5,2.0,1894.0,1.0,1.0,0.0,0.0,7.0,393.0,1498.0
Friedrichshain,72.8,2.0,2001.0,4.0,0.0,0.0,1.0,7.0,177.0,1217.0
Lichtenberg,82.1,3.0,1955.0,0.0,0.0,1.0,0.0,5.0,263.0,955.0
Prenzlauer Berg,66.7,1.0,1955.0,3.0,1.0,0.0,0.0,6.0,341.0,940.0
Wedding,49.6,1.0,1955.0,2.0,1.0,0.0,0.0,4.0,367.0,642.0
Lichtenberg,58.6,2.0,1955.0,1.0,1.0,0.0,0.0,8.0,417.0,594.0
Friedrichshain,65.5,2.0,1955.0,5.0,1.0,0.0,,6.0,,1245.0
Westend,64.1,2.0,1894.0,4.0,1.0,0.0,0.0,6.0,335.0,985.0
Lichtenberg,30.6,1.0,1955.0,4.0,0.0,0.0,,3.0,63.0,326.0
Westend,55.4,2.0,2018.0,6.0,0.0,0.0,1.0,6.0,377.0,852.0
Prenzlauer Berg,66.5,2.0,1955.0,1.0,1.0,0.0,0.0,5.0,594.0,961.0
Prenzlauer Berg,58.1,1.0,2018.0,5.0,0.0,0.0,1.0,5.0,47.0,1194.0
Tiergarten,58.9,2.0,1955.0,1.0,1.0,0.0,1.0,6.0,64.0,1054.0
Schöneberg,79.0,2.0,2001.0,2.0,1.0,0.0,1.0,,153.0,1264.0
Lichtenberg,42.2,1.0,1894.0,3.0,1.0,0.0,0.0,5.0,568.0,454.0
Lichtenberg,33.9,1.0,2001.0,5.0,1.0,0.0,1.0,7.0,145.0,378.0
Tiergarten,56.5,1.0,1894.0,,1.0,,0.0,4.0,574.0,1423.0
Wedding,88.2,2.0,1894.0,3.0,0.0,0.0,0.0,6.0,360.0,1087.0
Charlottenburg,127.7,3.0,,2.0,1.0,0.0,0.0,3.0,184.0,2221.0
Lichtenberg,88.9,2.0,1894.0,3.0,1.0,1.0,0.0,4.0,1500.0,1277.0
Tiergarten,36.1,1.0,2018.0,3.0,1.0,0.0,1.0,7.0,91.0,747.0
Lichtenberg,59.2,1.0,2018.0,3.0,0.0,0.0,1.0,,307.0,991.0
Wedding,72.0,1.0,2001.0,4.0,1.0,0.0,1.0,8.0,129.0,807.0
Friedrichshain,69.8,2.0,1894.0,3.0,0.0,0.0,1.0,5.0,390.0,1187.0
Tiergarten,80.6,2.0,2018.0,2.0,0.0,0.0,1.0,6.0,134.0,1765.0
Wedding,45.0,1.0,2001.0,0.0,1.0,0.0,0.0,3.0,208.0,746.0
Friedrichshain,66.7,1.0,1955.0,1.0,0.0,0.0,0.0,6.0,159.0,1037.0
Schöneberg,,2.0,1955.0,2.0,0.0,0.0,0.0,7.0,243.0,1001.0
Lichtenberg,90.4,3.0,2001.0,1.0,0.0,0.0,0.0,5.0,590.0,1159.0
Schöneberg,47.1,1.0,,1.0,1.0,0.0,0.0,5.0,77.0,790.0
Prenzlauer Berg,56.6,1.0,1955.0,5.0,1.0,0.0,1.0,7.0,147.0,737.0
Prenzlauer Berg,22.0,1.0,2001.0,1.0,1.0,0.0,1.0,6.0,216.0,354.0
Tiergarten,50.7,1.0,1894.0,4.0,1.0,0.0,0.0,3.0,251.0,1185.0
Lichtenberg,52.7,1.0,1955.0,0.0,0.0,0.0,0.0,6.0,738.0,542.0
Charlottenburg,43.2,1.0,1955.0,5.0,0.0,1.0,0.0,6.0,153.0,656.0
Friedrichshain,69.5,2.0,2001.0,1.0,1.0,0.0,1.0,,572.0,1281.0
Charlottenburg,63.6,1.0,2018.0,2.0,1.0,0.0,1.0,5.0,804.0,1395.0
Lichtenberg,26.3,1.0,2001.0,5.0,1.0,0.0,1.0,5.0,264.0,392.0
Friedrichshain,70.9,2.0,2001.0,1.0,0.0,0.0,0.0,8.0,120.0,1072.0
Lichtenberg,44.8,1.0,1955.0,3.0,1.0,1.0,1.0,6.0,674.0,472.0
Wedding,78.9,2.0,2001.0,5.0,0.0,0.0,0.0,5.0,537.0,1017.0
Wedding,38.9,2.0,1955.0,0.0,1.0,0.0,,8.0,109.0,389.0
Lichtenberg,65.8,1.0,1894.0,0.0,1.0,0.0,0.0,4.0,890.0,924.0
Wedding,58.0,2.0,2001.0,5.0,0.0,0.0,1.0,5.0,166.0,858.0
Lichtenberg,73.4,2.0,2001.0,1.0,1.0,0.0,1.0,6.0,261.0,888.0
Friedrichshain,68.3,2.0,1955.0,5.0,1.0,0.0,0.0,6.0,476.0,1011.0
Wedding,58.7,2.0,2018.0,6.0,0.0,0.0,1.0,8.0,818.0,692.0
Schöneberg,35.2,1.0,2001.0,6.0,1.0,0.0,1.0,6.0,374.0,577.0
Schöneberg,36.0,1.0,,,0.0,0.0,0.0,5.0,239.0,494.0
Lichtenberg,51.5,1.0,1894.0,4.0,0.0,0.0,0.0,5.0,212.0,666.0
Lichtenberg,64.8,2.0,1894.0,2.0,0.0,0.0,1.0,3.0,239.0,919.0
Wedding,51.0,2.0,1955.0,5.0,1.0,0.0,0.0,8.0,1233.0,552.0
Prenzlauer Berg,83.5,2.0,1955.0,2.0,1.0,0.0,1.0,3.0,413.0,1243.0
Prenzlauer Berg,58.1,1.0,1894.0,3.0,0.0,0.0,0.0,5.0,336.0,887.0
Prenzlauer Berg,44.2,1.0,1894.0,0.0,1.0,0.0,0.0,5.0,541.0,781.0
Charlottenburg,58.2,2.0,1894.0,5.0,0.0,0.0,1.0,3.0,253.0,1034.0
Prenzlauer Berg,71.1,2.0,2001.0,4.0,0.0,1.0,1.0,4.0,789.0,1215.0
Friedrichshain,74.0,2.0,2001.0,6.0,1.0,,1.0,6.0,439.0,1460.0
Friedrichshain,137.8,3.0,1955.0,2.0,1.0,0.0,1.0,2.0,234.0,2514.0
Wedding,49.7,1.0,1894.0,1.0,0.0,0.0,0.0,8.0,196.0,592.0
Prenzlauer Berg,63.1,2.0,1894.0,3.0,1.0,0.0,1.0,7.0,54.0,970.0
Lichtenberg,77.1,2.0,1894.0,5.0,,0.0,0.0,3.0,589.0,1046.0
Westend,64.4,1.0,1955.0,3.0,0.0,0.0,0.0,7.0,77.0,798.0
Tiergarten,53.2,1.0,1894.0,4.0,,0.0,1.0,5.0,758.0,1033.0
Friedrichshain,35.0,1.0,1955.0,1.0,1.0,0.0,1.0,2.0,143.0,735.0
Mitte,53.0,1.0,2018.0,5.0,0.0,0.0,1.0,4.0,160.0,1096.0
Lichtenberg,42.3,2.0,1955.0,4.0,0.0,0.0,0.0,7.0,1034.0,426.0
Mitte,32.6,1.0,2001.0,6.0,1.0,0.0,0.0,6.0,558.0,601.0
Schöneberg,47.3,1.0,1894.0,0.0,0.0,0.0,1.0,4.0,330.0,752.0
Lichtenberg,42.8,1.0,,2.0,0.0,0.0,0.0,6.0,969.0,473.0
Lichtenberg,82.1,2.0,2018.0,0.0,1.0,0.0,0.0,6.0,284.0,1112.0
Mitte,82.7,2.0,1955.0,2.0,1.0,0.0,1.0,6.0,205.0,1231.0
Tiergarten,45.3,1.0,2001.0,5.0,0.0,0.0,1.0,5.0,354.0,1122.0
Friedrichshain,58.6,2.0,2018.0,4.0,1.0,0.0,1.0,7.0,618.0,1103.0
Tiergarten,30.9,1.0,1955.0,,0.0,0.0,0.0,6.0,96.0,577.0
Mitte,53.3,2.0,,4.0,1.0,0.0,1.0,3.0,157.0,1161.0
Schöneberg,76.2,2.0,1955.0,5.0,1.0,0.0,0.0,7.0,123.0,1012.0
Lichtenberg,90.4,2.0,1894.0,5.0,1.0,0.0,1.0,5.0,105.0,1161.0
Schöneberg,48.9,1.0,1894.0,3.0,1.0,0.0,0.0,6.0,261.0,749.0
Westend,99.0,2.0,1894.0,5.0,0.0,0.0,1.0,6.0,102.0,1391.0
